news source,time,category,title,link,summary
Baotintuc.vn,02/06/2023 14:05,Chính trị,Cần quy định cụ thể tiêu chí thăng hàm cấp Tướng Công an trước thời hạn,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6763746,"Tiếp tục chương trình Kỳ họp thứ 5, sáng 2/6, Quốc hội thảo luận ở hội trường về dự án Luật sửa đổi, bổ sung một số điều của Luật Công an nhân dân."
Baotintuc.vn,02/06/2023 07:11,Chính trị,Làm rõ hơn những thách thức và triển vọng để định hướng điều hành,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6762900,"Kỳ họp thứ 5, Quốc hội khoá XV đã dành 1,5 ngày thảo luận tại hội trường về đánh giá bổ sung kết quả thực hiện kế hoạch phát triển kinh tế - xã hội và ngân sách nhà nước năm 2022; tình hình thực hiện kế hoạch phát triển kinh tế - xã hội và ngân sách nhà nước những tháng đầu năm 2023. Đây là một trong những nội dung được đông đảo cử tri và nhân dân cả nước quan tâm, theo dõi."
Baotintuc.vn,01/06/2023 12:33,Chính trị,"Đẩy nhanh tiến độ lập, thẩm định quy hoạch",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6761669,"Chính phủ cần bổ sung giải pháp cụ thể hơn, tập trung chỉ đạo nhằm đẩy nhanh tiến độ lập, thẩm định quy hoạch tỉnh, quy hoạch vùng, quy hoạch chuyên ngành."
Baotintuc.vn,01/06/2023 12:12,Chính trị," Gỡ vướng cơ chế, tránh phát sinh chi phí cho doanh nghiệp",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6761648,"Tại phiên thảo luận về đánh giá bổ sung kết quả thực hiện kế hoạch phát triển kinh tế - xã hội và ngân sách nhà nước năm 2022; tình hình thực hiện kế hoạch phát triển kinh tế - xã hội và ngân sách nhà nước những tháng đầu năm 2023 vào sáng 1/6, các đại biểu Quốc hội nhấn mạnh, Nhà nước và xã hội cần chia sẻ, chung tay cùng cộng đồng doanh nghiệp trong giai đoạn khó khăn này."
Baotintuc.vn,01/06/2023 12:08,Chính trị," Tự chủ giáo dục đại học, đổi mới chương trình, sách giáo khoa cần mang tính chiến lược",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6761647,"Tiếp tục chương trình Kỳ họp thứ 5, Quốc hội khóa XV, sáng 1/6, tại phiên thảo luận về tình hình thực hiện kế hoạch phát triển kinh tế - xã hội và ngân sách nhà nước, vấn đề tự chủ giáo dục đại học, đổi mới chương trình, sách giáo khoa giáo dục phổ thông... được các đại biểu Quốc hội quan tâm và thảo luận."
Baotintuc.vn,01/06/2023 09:01,Chính trị,Quốc hội tiếp tục thảo luận về tình hình KT-XH và ngân sách nhà nước,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6761135,"Sáng 1/6/2023, Quốc hội tiếp tục thảo luận ở hội trường về đánh giá bổ sung kết quả thực hiện kế hoạch phát triển kinh tế - xã hội và ngân sách nhà nước năm 2022; tình hình thực hiện kế hoạch phát triển kinh tế-xã hội và ngân sách nhà nước những tháng đầu năm 2023."
Baotintuc.vn,31/05/2023 17:47,Chính trị,Khai trừ khỏi Đảng nguyên Chủ tịch UBND thành phố Bảo Lộc,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6760366,"Ban Thường vụ Tỉnh ủy Lâm Đồng đã tiến hành Kỳ họp thứ 45, xem xét, quyết định hình thức kỷ luật Ban Thường vụ Thành ủy Bảo Lộc nhiệm kỳ 2015 - 2020 và ông Nguyễn Quốc Bắc, nguyên Phó Bí thư Thành ủy, nguyên Chủ tịch UBND thành phố Bảo Lộc."
Baotintuc.vn,30/05/2023 20:23,Chính trị,Hội đồng các cơ quan Đảng Trung ương làm việc với Ban Nội chính Trung ương về công tác nghiên cứu khoa học,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6758669,"Chiều 30/5, tại Hà Nội, Hội đồng Khoa học các cơ quan Đảng Trung ương và Ban Nội chính Trung ương có buổi làm việc về công tác nghiên cứu khoa học."
Baotintuc.vn,30/05/2023 14:33,Chính trị,Thượng tướng Vũ Hải Sản tiếp Đoàn Tổng cục Hậu cần Quân đội nhân dân Lào,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6757888,"Sáng 30/5, tại Hà Nội, Thượng tướng Vũ Hải Sản, Ủy viên Trung ương Đảng, Thứ trưởng Bộ Quốc phòng tiếp Đoàn Tổng cục Hậu cần Quân đội nhân dân Lào do Trung tướng Khamphet Sisaone, Chủ nhiệm Tổng cục Hậu cần Quân đội nhân dân Lào làm Trưởng đoàn."
Baotintuc.vn,29/05/2023 21:55,Chính trị,Không đặt vấn đề giảm biên chế viên chức đối với y tế cơ sở,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6756878,"Tiếp tục chương trình Kỳ họp thứ 5, ngày 29/5, Quốc hội nghe Báo cáo của Đoàn giám sát của Quốc hội về việc huy động, quản lý và sử dụng các nguồn lực phục vụ công tác phòng, chống dịch COVID-19; việc thực hiện chính sách, pháp luật về y tế cơ sở, y tế dự phòng; thảo luận ở hội trường về những nội dung trên."
Baotintuc.vn,29/05/2023 21:50,Chính trị,"Thông cáo báo chí số 7, Kỳ họp thứ 5, Quốc hội khóa XV",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6756875,"Thứ hai, ngày 29/5/2023, Quốc hội tiếp tục ngày làm việc thứ 7 của Kỳ họp thứ 5 tại Nhà Quốc hội dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ. Phiên họp được truyền hình, phát thanh trực tiếp trên sóng của Đài Truyền hình Việt Nam, Đài Tiếng nói Việt Nam, Truyền hình Quốc hội Việt Nam."
Baotintuc.vn,29/05/2023 21:25,Chính trị,Kết nối dữ liệu để tháo gỡ vướng mắc về phiếu lý lịch tư pháp,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6756850,"Ngày 29/5, trao đổi bên lề Quốc hội, nhiều đại biểu nêu ý kiến, giải pháp để tháo gỡ những bất cập, vướng mắc liên quan đến phiếu lý lịch tư pháp là tăng cường kết nối dữ liệu để cải cách thủ tục hành chính, giảm thủ tục cho người dân."
Baotintuc.vn,29/05/2023 21:03,Chính trị,"Tháo gỡ vấn đề liên quan đến tâm lý sợ mua sắm, sợ đấu thầu ",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6756839,"Giải trình một số vấn đề đại biểu Quốc hội nêu liên quan đến huy động, quản lý và sử dụng các nguồn lực phục vụ công tác phòng, chống dịch COVID-19; việc thực hiện chính sách, pháp luật về y tế cơ sở, y tế dự phòng, chiều 29/5, Bộ trưởng Y tế Đào Hồng Lan cho biết, tâm lý sợ mua sắm, sợ đấu thầu là ""bài toán"" cần có giải pháp tổng thể; mong các địa phương, bộ, ngành tiếp tục đồng hành cùng Bộ Y tế để tháo gỡ bằng những chính sách, giải pháp mang tính chất pháp lý đầy đủ và căn cơ."
Baotintuc.vn,29/05/2023 18:38,Chính trị,"Kỳ họp thứ 5, Quốc hội khóa XV: Đãi ngộ ngành Y bằng chính sách đặc biệt",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6756693,"Bộ Nội vụ đang tham mưu cho Chính phủ và Thủ tướng Chính phủ về lộ trình cải cách tiền lương. Trong đó, cũng tính toán kỹ lưỡng về tiền lương, phụ cấp ưu đãi, phụ cấp tiền lương, phụ cấp đặc thù đối với nhân viên y tế nói chung, cũng như nhân viên y tế cơ sở, y tế dự phòng nói riêng..."
Baotintuc.vn,29/05/2023 16:23,Chính trị,Chỉ thị của Ban Bí thư về lãnh đạo Đại hội Mặt trận Tổ quốc Việt Nam các cấp,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6756343,"Thay mặt Ban Bí thư, Thường trực Ban Bí thư Trương Thị Mai đã ký ban hành Chỉ thị số 22-CT/TW ngày 25/5/2023 về lãnh đạo Đại hội Mặt trận Tổ quốc Việt Nam các cấp và Đại hội đại biểu toàn quốc Mặt trận Tổ quốc Việt Nam lần thứ X, nhiệm kỳ 2024 - 2029."
Baotintuc.vn,28/05/2023 17:22,Chính trị,Điện mừng kỷ niệm 105 năm Quốc khánh Cộng hòa Azerbaijan,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6755035,"Nhân dịp kỷ niệm 105 năm Ngày Quốc khánh Cộng hòa Azerbaijan (28/5/1918 - 28/5/2023), ngày 28/5/2023, Chủ tịch nước Võ Văn Thưởng đã gửi điện chúc mừng Tổng thống Ilham Aliyev, Thủ tướng Chính phủ Phạm Minh Chính đã gửi điện chúc mừng Thủ tướng Ali Asadov, Chủ tịch Quốc hội Vương Đình Huệ đã gửi điện chúc mừng Chủ tịch Quốc hội Sahiba Gafarova."
Baotintuc.vn,27/05/2023 11:46,Chính trị,Thường trực Ban Bí thư Trương Thị Mai làm việc với Tỉnh ủy Bến Tre,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6753557,"Sáng 27/5, đồng chí Trương Thị Mai, Ủy viên Bộ Chính trị, Thường trực Ban Bí thư, Trưởng Ban tổ chức Trung ương đã có buổi làm việc với Tỉnh ủy Bến Tre về công tác xây dựng Đảng, xây dựng hệ thống chính trị từ sau Đại hội Đảng bộ tỉnh lần thứ XI đến nay."
Baotintuc.vn,27/05/2023 11:38,Chính trị,"Trình Quốc hội dự án Luật sửa đổi, bổ sung một số điều của Luật Công an nhân dân",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6753551,"Tiếp tục chương trình Kỳ họp thứ 5, sáng 27/5, Quốc hội nghe Bộ trưởng Bộ Công an Tô Lâm trình bày Tờ trình và Chủ nhiệm Ủy ban Quốc phòng và An ninh của Quốc hội Lê Tấn Tới báo cáo thẩm tra về dự án Luật sửa đổi, bổ sung một số điều của Luật Công an nhân dân."
Baotintuc.vn,27/05/2023 11:23,Chính trị,"Chính phủ trình Quốc hội dự án Luật sửa đổi, bổ sung hai luật về xuất, nhập cảnh",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6753543,"Tiếp tục chương trình Kỳ họp thứ 5, sáng 27/5, Quốc hội nghe Bộ trưởng Bộ Công an Tô Lâm trình bày Tờ trình và Chủ nhiệm Ủy ban Quốc phòng và An ninh của Quốc hội Lê Tấn Tới báo cáo thẩm tra về dự án Luật sửa đổi, bổ sung một số điều của Luật Xuất cảnh, nhập cảnh của công dân Việt Nam và Luật Nhập cảnh, xuất cảnh, quá cảnh, cư trú của người nước ngoài tại Việt Nam."
Baotintuc.vn,26/05/2023 11:42,Chính trị,Hoàn thiện các cơ chế thực thi nguyên tắc tập trung dân chủ của Đảng trong giai đoạn mới,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6752033,"Sáng 26/5, Hội thảo khoa học Hoàn thiện các cơ chế thực thi nguyên tắc tập trung dân chủ của Đảng trong giai đoạn mới đã diễn ra, tại thành phố Đà Nẵng."
Baotintuc.vn,25/05/2023 19:00,Chính trị,Thứ trưởng Ngoại giao Hà Kim Ngọc dự Lễ kỷ niệm Ngày châu Phi 2023,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6750925,"Chiều 25/5, tại Nhà khách Chính phủ, Thứ trưởng Bộ Ngoại giao Hà Kim Ngọc đã tham dự Lễ kỷ niệm 60 năm Ngày châu Phi (25/5/1963 - 25/5/2023) do các đại sứ quán châu Phi tại Hà Nội tổ chức."
Baotintuc.vn,24/05/2023 20:47,Chính trị,Chủ tịch nước Võ Văn Thưởng tiếp các Đại sứ trình Quốc thư,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6749046,"Chiều 24/5, tại Phủ Chủ tịch, Chủ tịch nước Võ Văn Thưởng tiếp Đại sứ các nước: Qatar, Brazil, Slovenia, Bồ Đào Nha, Estonia và Guinea trình Quốc thư nhận nhiệm vụ tại Việt Nam."
Baotintuc.vn,24/05/2023 08:46,Chính trị,"Kỳ họp thứ 5, Quốc hội khóa XV: Thảo luận về dự án Luật Đấu thầu (sửa đổi)",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6747558,"Tiếp tục Chương trình Kỳ họp thứ 5, Quốc hội khóa XV, sáng 24/5/2023, tại Hội trường Diên Hồng, Quốc hội thảo luận về một số nội dung còn ý kiến khác nhau của dự án Luật Đấu thầu (sửa đổi)."
Baotintuc.vn,23/05/2023 18:00,Chính trị,"Học và làm theo Bác: Nâng cao tinh thần trách nhiệm, năng động, sáng tạo",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6746848,"Ngày 23/5, Thành ủy Cần Thơ đã tổ chức Hội nghị sơ kết 2 năm thực hiện Kết luận số 01-KL/TW của Bộ Chính trị về tiếp tục thực hiện Chỉ thị số 05-CT/TW về đẩy mạnh học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh."
Baotintuc.vn,23/05/2023 13:50,Chính trị,"Đảm bảo chế độ, chính sách đối tượng tham gia hoạt động gìn giữ hòa bình của Liên hợp quốc",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6746321,"Sáng 23/5, tại Hà Nội, Bộ Quốc phòng tổ chức Hội nghị tổng kết thi hành Nghị định số 162/2016/NĐ-CP ngày 14/12/2016 quy định một số chế độ, chính sách đối với cá nhân và công tác bảo đảm đối với các tổ chức của Việt Nam tham gia hoạt động gìn giữ hòa bình của Liên hợp quốc."
Baotintuc.vn,22/05/2023 21:02,Chính trị,"Thông cáo báo chí số 1 Kỳ họp thứ 5, Quốc hội khóa XV",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6745331,"Thứ hai, ngày 22/5/2023, Kỳ họp thứ 5, Quốc hội khóa XV chính thức khai mạc và bước vào ngày làm việc đầu tiên tại Nhà Quốc hội, Thủ đô Hà Nội dưới sự chủ trì của Chủ tịch Quốc hội Vương Đình Huệ."
Baotintuc.vn,22/05/2023 19:42,Chính trị,Thủ tướng Phạm Minh Chính tiếp Chủ tịch Đảng 'Nước Nga Thống nhất' Dmitry Medvedev,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6745219,"Trong khuôn khổ chuyến thăm chính thức Việt Nam từ ngày 21 đến ngày 23/5/2023, chiều 22/5, tại Trụ sở Chính phủ, Thủ tướng Chính phủ Phạm Minh Chính đã tiếp ông Dmitry Medvedev Chủ tịch Đảng “Nước Nga Thống nhất”, Phó Chủ tịch Hội đồng An ninh Liên bang Nga"
Baotintuc.vn,22/05/2023 12:26,Chính trị,"Kỳ họp thứ 5, Quốc hội khóa XV: 99,8% kiến nghị cử tri được giải quyết, trả lời",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6744376,"Sáng 22/5, tại phiên khai mạc Kỳ họp thứ 5, Quốc hội khóa XV, Trưởng ban Dân nguyện thuộc Ủy ban Thường vụ Quốc hội Dương Thanh Bình trình bày Báo cáo kết quả giám sát việc giải quyết kiến nghị của cử tri gửi đến Kỳ họp thứ 4, Quốc hội khóa XV."
Baotintuc.vn,22/05/2023 08:33,Chính trị,"Đại biểu dự Kỳ họp thứ năm, Quốc hội khóa XV vào Lăng viếng Chủ tịch Hồ Chí Minh",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6743872,"Sáng 22/5/2023, các đại biểu dự Kỳ họp thứ năm, Quốc hội khóa XV vào Lăng viếng Chủ tịch Hồ Chí Minh."
Baotintuc.vn,22/05/2023 06:57,Chính trị,"Ngày làm việc đầu tiên của Kỳ họp thứ 5, Quốc hội khóa XV",https://vnanet.vn/Frontend/TrackingView.aspx?IID=6743757,"Sáng 22/5, Kỳ họp thứ 5, Quốc hội khóa XV khai mạc tại Hội trường Diên Hồng, Nhà Quốc hội, Thủ đô Hà Nội."
Baotintuc.vn,21/05/2023 17:52,Chính trị,Chuyến tham dự Hội nghị thượng đỉnh G7 mở rộng và làm việc tại Nhật Bản của Thủ tướng thành công tốt đẹp ,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6743429,Thủ tướng Chính phủ Phạm Minh Chính và đoàn đại biểu cấp cao Việt Nam đã kết thúc tốt đẹp chuyến công tác tham dự Hội nghị thượng đỉnh Nhóm các nước công nghiệp phát triển (G7) mở rộng và làm việc tại Nhật Bản.
Baotintuc.vn,21/05/2023 16:34,Chính trị,Thủ tướng Phạm Minh Chính hội đàm với Thủ tướng Nhật Bản Fumio Kishida,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6743341,"Trong chương trình làm việc tại Hiroshima, Nhật Bản, chiều 21/5/2023, Thủ tướng Phạm Minh Chính hội đàm với Thủ tướng Nhật Bản Fumio Kishida."
Baotintuc.vn,21/05/2023 15:55,Chính trị,Thủ tướng Phạm Minh Chính hội kiến Tổng thống Brazil,https://vnanet.vn/Frontend/TrackingView.aspx?IID=6743295,"Trong chương trình làm việc tại Hiroshima, Nhật Bản, chiều 21/5/2023, Thủ tướng Phạm Minh Chính hội kiến Tổng thống Brazil Luiz Inácio Lula da Silva."
